FrameId,Id,X,Y,Width,Height,Confidence,Class
118,4,546.833862,413.982971,277.280945,221.955688,0.785192,0
118,2,516.822998,671.043701,236.726379,231.380005,0.634660,0
119,4,547.774231,414.543213,277.941956,223.334045,0.792865,0
119,2,529.207703,672.829529,231.764954,229.898254,0.681888,0
120,4,548.042664,412.967224,272.622009,218.695007,0.800104,0
120,2,523.292358,676.663330,233.560242,227.373596,0.689421,0
121,4,550.682556,410.981384,274.286194,227.259216,0.785558,0
121,2,533.708557,687.545715,215.417053,214.605652,0.727485,0
122,4,551.084473,412.818420,271.149231,217.664734,0.802003,0
122,2,531.844788,691.593872,216.912781,209.202209,0.627698,0
123,4,564.250549,420.622131,274.180298,212.967224,0.761376,0
123,2,537.034363,687.191772,214.101746,213.352295,0.607783,0
124,4,562.888000,417.166473,274.981079,211.352936,0.725045,0
124,2,525.663086,674.548645,242.397583,226.810303,0.409340,0
125,4,564.334900,414.624847,271.427551,211.582428,0.718118,0
125,2,531.172302,680.308105,228.830688,220.102417,0.521402,0
126,4,552.971191,406.077087,268.411621,224.533081,0.783662,0
126,7,813.704834,758.649658,118.711182,118.483398,0.667055,0
126,2,539.505005,692.132507,212.675537,204.326172,0.658709,0
127,4,552.839783,410.595947,276.526978,218.105469,0.710528,0
127,2,539.077332,684.563171,210.406799,210.448059,0.642102,0
127,7,814.072754,758.027954,115.873901,118.057129,0.515385,0
128,4,568.086304,413.442230,279.174683,215.891632,0.721222,0
128,2,541.498901,684.253235,212.575867,214.294373,0.486452,0
128,7,817.432373,753.495483,114.309875,122.776855,0.371393,0
129,4,571.666870,411.568054,266.299255,214.466736,0.756416,0
129,7,816.557617,751.603943,115.633972,125.996033,0.316500,0
130,4,572.663940,414.969330,262.857666,211.285065,0.773813,0
130,2,569.514832,708.907532,183.450684,185.551086,0.528684,0
131,4,629.871094,410.585785,216.347717,192.511932,0.612302,0
131,2,542.775208,686.329956,206.884644,208.981079,0.562668,0
132,4,564.899231,415.460297,278.827820,204.741180,0.773505,0
132,2,540.129150,687.912231,198.033936,204.033142,0.574804,0
133,4,618.141479,388.471893,227.224487,203.093292,0.685376,0
133,2,542.379272,683.845459,194.377991,208.084595,0.459834,0
134,4,602.947510,383.519409,249.314697,204.871338,0.709585,0
134,2,578.872925,707.937256,168.088623,184.465454,0.543200,0
135,4,615.166809,380.426331,236.158508,205.016785,0.745469,0
135,2,538.300049,686.567139,212.863892,205.383911,0.719639,0
136,4,577.726074,362.580414,269.140747,229.068634,0.705018,0
136,2,539.258484,683.061646,199.534546,206.093323,0.704909,0
137,2,536.462280,689.354309,200.438232,201.829285,0.720157,0
137,4,597.681091,369.909241,249.690674,215.638855,0.711461,0
138,4,593.312500,359.854980,252.705322,226.050720,0.693776,0
138,2,534.730896,676.848022,203.258118,216.875610,0.661835,0
139,4,606.199341,353.856934,235.581482,225.344604,0.700880,0
139,2,535.801514,678.162109,200.110046,212.905457,0.673144,0
140,4,611.914246,343.067322,235.215881,236.501160,0.716309,0
140,2,531.495605,676.139160,212.846680,216.126587,0.708030,0
141,4,612.057678,347.686523,238.964172,206.468933,0.722555,0
141,2,536.690186,682.479126,206.576294,214.092407,0.710493,0
142,2,530.155640,680.764648,212.259766,217.208496,0.710422,0
142,4,584.468018,355.313568,258.590942,239.419098,0.632308,0
143,2,529.320862,676.803955,210.417297,222.771729,0.698355,0
143,4,605.398438,361.196960,227.685059,235.465271,0.624968,0
144,2,523.823608,675.180847,210.591003,222.492126,0.693408,0
144,4,538.893127,371.771729,271.513611,239.673035,0.588716,0
145,2,530.344543,681.145874,204.172668,215.183716,0.722592,0
145,4,524.031189,363.052124,272.923706,246.031555,0.495394,0
146,2,532.564270,686.987610,211.560242,211.623840,0.733824,0
146,4,524.988098,366.225891,261.230835,236.757812,0.520968,0
147,2,530.538879,685.306885,215.733276,209.428528,0.742796,0
147,4,522.796570,352.944580,249.022034,240.520813,0.699972,0
148,4,523.485779,348.564117,247.351379,238.778778,0.746797,0
148,2,534.537292,687.885864,215.667969,206.111877,0.741601,0
148,7,814.465271,749.956238,119.432617,127.277283,0.277223,0
149,2,532.999695,680.582397,209.958374,212.139404,0.707622,0
149,4,529.959656,334.839600,235.785706,246.442444,0.702580,0
149,7,813.115356,754.937744,117.225220,119.362793,0.465482,0
150,2,533.955872,680.699585,203.516907,209.253540,0.703252,0
150,4,518.415588,335.257355,251.851807,257.479950,0.664757,0
150,7,813.399841,753.708374,117.014282,120.730591,0.283944,0
151,2,529.697876,680.557861,205.284180,214.051575,0.711287,0
151,4,506.959930,344.485718,244.970367,246.342651,0.657121,0
151,7,813.556519,754.345459,117.097778,120.015198,0.433963,0
152,2,533.776428,681.797791,206.063965,211.947144,0.725346,0
152,4,492.255829,328.799713,211.245270,253.859833,0.701358,0
153,2,529.897888,682.627380,217.166321,214.140015,0.727079,0
153,4,489.173706,330.015564,213.007812,255.841919,0.711179,0
153,7,816.475891,755.853027,114.076538,118.661743,0.322821,0
154,2,533.903442,687.231689,207.804993,206.374878,0.751092,0
154,4,501.018738,321.680908,213.742004,263.976685,0.748616,0
154,7,815.474060,754.774292,115.835754,118.434814,0.435954,0
155,2,535.579773,684.888672,203.023621,209.441162,0.735012,0
155,4,490.305664,313.767609,218.651550,269.925873,0.728132,0
155,7,816.187744,753.649780,115.337524,117.785767,0.383456,0
156,2,543.516418,693.602661,188.627869,196.948914,0.753829,0
156,4,485.978699,320.231140,222.009399,259.713867,0.707233,0
157,2,536.765259,684.392578,199.864807,208.971619,0.718767,0
157,4,502.779053,310.499176,206.337463,265.121552,0.650689,0
158,2,538.480286,680.620667,202.643127,211.269714,0.718812,0
158,4,486.569763,327.148254,226.486450,253.830200,0.664466,0
159,2,536.983887,676.915527,201.005554,216.343628,0.706039,0
159,4,500.274597,323.929749,231.516296,264.529602,0.654905,0
160,2,534.363953,685.174438,206.510559,210.183289,0.754858,0
160,4,502.211456,326.986694,233.728058,261.864624,0.734475,0
161,2,532.609070,677.392944,202.695007,216.650696,0.734874,0
161,4,488.511902,322.538055,243.882629,269.724518,0.695165,0
162,2,534.807617,679.951111,197.734375,212.757385,0.742131,0
162,4,483.004639,316.735077,238.988647,272.102814,0.647723,0
163,2,529.742493,684.067932,208.448547,213.323303,0.753671,0
163,4,484.748108,314.898651,235.278809,271.644684,0.689538,0
164,2,531.601379,679.906616,210.074097,215.232910,0.752301,0
164,4,487.689362,307.968262,237.365631,279.676086,0.677214,0
165,2,528.812561,678.841370,217.953247,222.689575,0.744511,0
165,4,487.319244,276.506989,241.774506,304.635712,0.730090,0
166,4,486.750061,270.867706,244.329651,306.851044,0.747787,0
166,2,528.482483,676.595764,211.378479,220.797607,0.735130,0
167,2,528.860474,683.142822,207.090759,214.803589,0.773032,0
167,4,476.844421,282.329681,234.043762,291.712128,0.742565,0
168,4,485.915680,313.468506,213.787506,265.329590,0.769651,0
168,2,528.324768,676.820679,209.744446,225.776245,0.734222,0
169,4,481.310608,346.150299,209.119141,233.480011,0.778993,0
169,2,525.657043,678.467163,217.419739,224.933228,0.753591,0
170,4,473.467133,295.366394,217.546600,283.900452,0.775360,0
170,2,523.068604,677.828613,224.450073,225.272888,0.734552,0
171,4,478.098419,290.717194,217.031647,286.645355,0.771749,0
171,2,524.698914,682.241760,220.898010,216.957458,0.759965,0
171,7,808.370605,750.412720,116.483887,121.503296,0.266251,0
172,4,486.933868,286.016479,208.353729,291.558105,0.781412,0
172,2,528.834717,686.354492,213.803284,215.170166,0.767742,0
172,7,808.850769,748.892517,118.676208,125.807739,0.301252,0
173,4,472.775757,289.877777,211.238403,294.782806,0.787524,0
173,2,528.050537,683.025635,210.523560,215.739075,0.729024,0
173,7,807.067749,747.209717,120.683167,128.147705,0.321050,0
174,4,471.420502,276.565216,213.919708,304.714874,0.752406,0
174,2,531.275391,678.643982,209.993408,220.850830,0.743766,0
175,2,529.152771,681.232117,213.142639,212.809326,0.737249,0
175,4,464.696136,284.577271,211.146698,293.689819,0.696126,0
175,7,808.417053,750.306335,118.654846,128.339783,0.340055,0
176,2,523.755920,674.775024,220.704590,220.900513,0.706307,0
176,4,438.362854,281.985596,223.539124,242.987061,0.638630,0
177,2,516.312744,668.940063,231.734741,229.693665,0.672975,0
177,4,436.057129,285.825012,222.024170,224.562347,0.627935,0
177,7,808.839294,748.609253,120.459045,126.080566,0.371519,0
178,2,518.269287,670.913330,221.588074,223.526489,0.705565,0
178,7,807.292969,751.768921,117.926697,121.390503,0.586143,0
178,4,439.795959,286.179230,216.343201,226.770721,0.524534,0
179,2,519.693542,670.515137,213.759644,224.061462,0.709808,0
179,4,439.274872,281.495361,201.317474,223.981720,0.511699,0
179,7,808.753967,747.783936,119.347900,123.828003,0.359600,0
180,2,519.529358,671.862305,218.208984,225.343872,0.712842,0
180,4,441.808380,278.868530,182.439911,228.110199,0.505596,0
181,2,528.698120,674.353149,210.698669,219.365417,0.702582,0
181,4,441.811951,287.474823,183.921997,225.719818,0.671908,0
182,2,533.395020,678.753845,204.041809,213.416016,0.724575,0
182,4,443.251984,276.427338,192.432587,234.064148,0.562245,0
183,2,542.072998,683.114868,197.997803,211.815125,0.695483,0
183,4,443.707306,283.147583,214.383453,245.400574,0.384787,0
184,2,540.906433,688.369629,197.413086,204.619507,0.718227,0
185,2,538.953369,684.495728,206.411133,208.660034,0.707451,0
185,4,463.561401,289.181641,198.525940,289.541016,0.534618,0
186,2,536.880249,681.788208,213.004822,213.253540,0.708162,0
186,4,460.360870,291.656311,203.103973,291.269348,0.349772,0
187,2,543.430908,683.598999,203.109985,210.348755,0.723626,0
187,4,466.650940,295.050537,195.215393,283.682739,0.621108,0
188,2,533.980103,674.295898,209.459412,223.601990,0.709015,0
188,4,433.218506,294.350708,232.592957,286.505920,0.304235,0
189,2,527.229126,673.456787,219.163452,224.577942,0.706258,0
189,4,433.681458,302.042511,228.935425,254.661163,0.459669,0
190,2,535.371277,677.887939,197.604187,214.522888,0.735779,0
190,4,433.200592,299.317688,197.638580,221.552490,0.428467,0
191,2,531.244324,682.415344,214.073547,217.392944,0.756636,0
192,2,532.055298,677.007446,216.870972,224.790894,0.726052,0
192,4,459.658905,312.992737,159.384552,227.239441,0.330948,0
193,2,524.528992,677.233948,220.908752,225.837158,0.729865,0
193,9,342.862854,319.956757,179.542419,215.854034,0.479620,0
193,4,451.794006,317.174469,195.056885,233.351715,0.290408,0
194,2,530.728088,681.864807,211.936829,221.033142,0.760156,0
194,4,451.007721,318.744629,187.069672,225.836182,0.415477,0
194,9,342.768799,320.000214,177.909668,215.830597,0.413030,0
195,2,530.146667,683.775024,210.619690,220.934265,0.760712,0
195,4,444.569733,324.759094,170.081390,228.136780,0.421184,0
196,2,529.762207,683.576599,218.393188,227.539368,0.751924,0
196,4,417.375610,327.417419,198.774170,228.670105,0.288128,0
197,2,522.029053,681.597717,228.768555,228.700745,0.738827,0
197,4,445.792023,321.910950,214.899933,251.921570,0.358863,0
198,2,519.032471,685.076294,236.594238,229.339600,0.735855,0
198,4,441.209839,327.938049,191.574097,240.057373,0.498553,0
199,2,523.292786,685.284851,225.178833,224.230408,0.761605,0
199,4,440.006500,330.929688,201.410309,231.321960,0.462162,0
200,2,521.421997,684.371521,223.603088,225.391296,0.754676,0
200,4,384.282410,329.758209,239.667664,232.048553,0.373987,0
200,7,804.527710,757.816772,111.501099,122.083557,0.270397,0
201,2,517.212097,682.893005,230.042603,226.048340,0.742928,0
201,4,440.495453,340.046844,212.602875,234.007843,0.452682,0
201,11,644.575134,482.488281,123.181213,137.551758,0.408117,0
202,2,522.018555,687.471924,226.143799,219.867493,0.748333,0
202,4,441.530914,327.141479,217.875824,236.343872,0.483695,0
202,7,803.803955,755.160767,110.579590,123.407532,0.291860,0
203,2,525.527161,691.448059,226.632996,215.511108,0.770413,0
203,4,441.656647,318.598755,195.020660,240.164062,0.324290,0
203,9,347.489960,331.993622,164.375458,216.522736,0.270703,0
203,11,649.860718,487.921082,117.508423,127.187378,0.265620,0
204,2,520.362061,681.947876,231.973755,224.750610,0.723012,0
204,4,446.325562,321.090698,187.652222,239.069763,0.474332,0
205,2,529.854858,681.974487,222.199341,223.260315,0.749172,0
205,4,444.912231,320.257843,182.760742,239.265900,0.498679,0
205,9,343.235077,322.245117,178.006622,220.059631,0.390749,0
